OG_name,GCF_000277895,GCF_000961215,GCF_001908725,GCF_002285515,GCF_008370835,GCF_008639345,GCF_009769165,GCF_009883735,GCF_009931595,GCF_013388375,GCF_014236795,GCF_017301775,GCF_017724035,GCF_021906995,GCF_023337365,GCF_025266575,GCF_030168915,GCF_031834635,GCF_032697525,GCF_032698475,GCF_033170385,GCF_040529045,GCF_040529055,GCF_040529065,GCF_040616535,GCF_041519315,GCF_900183975,GCF_903989455,GCF_905367715
OG_49,KWO_RS00290,AMD14_RS00880,BJD12_RS12830,XJ27_RS16645,XOCgx_RS22325,FLG15_RS21965,FZ025_RS08895,EBN15_RS00540,XaFJ1_RS15250,AD14011_RS00280,G4Q83_RS17995,ISN38_RS09325,XeaCFBP3836p_RS00475,K8O61_RS00770,M3O59_RS00210,M0D43_RS10995,KHF85_RS00960,PG878_RS00895,NYR97_RS08200,NYR95_RS00370,QN245_RS00795,Q7W82_RS02215,RAB70_RS04200,RAB71_RS20910,RZV17_RS00255,ACDH77_RS00275,PD885_RS18040,H7A86_RS00235,KHN93_RS00315
OG_50,KWO_RS00300,,BJD12_RS01745,,,,FZ025_RS08700,,,AD14011_RS10430,,,,,,,,,,NYR95_RS11810,,,,,,,,,
OG_51,KWO_RS00305,,BJD12_RS01750,,,,FZ025_RS08705,,,AD14011_RS10425,,,,,,,,,,NYR95_RS11815,,,,,,,,,
OG_52,KWO_RS00310,,BJD12_RS01755,,,,FZ025_RS08690,,,AD14011_RS10420,,,,,,,,,,NYR95_RS11820,,,,,,,,,
OG_53,KWO_RS00315,AMD14_RS00915;AMD14_RS23055,BJD12_RS12845,XJ27_RS16685,,FLG15_RS22005,,EBN15_RS06310,,,,ISN38_RS11345,XeaCFBP3836p_RS00510;XeaCFBP3836p_RS07730,K8O61_RS18295,,M0D43_RS10980,,,NYR97_RS08170,NYR95_RS00385,,,,,RZV17_RS07585,,,H7A86_RS00265,KHN93_RS00355
OG_54,KWO_RS00325,AMD14_RS00995,BJD12_RS12955,XJ27_RS16800,XOCgx_RS22140,FLG15_RS00075,,,,AD14011_RS00395,,,XeaCFBP3836p_RS00565,,M3O59_RS00260,M0D43_RS10945,,,NYR97_RS08005,NYR95_RS00485,,,,,RZV17_RS00390,ACDH77_RS00360,PD885_RS17840,H7A86_RS00370,KHN93_RS00445
OG_55,KWO_RS00330,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG_56,KWO_RS00335,AMD14_RS01010,BJD12_RS12980,XJ27_RS16815,XOCgx_RS22155,FLG15_RS00060,,EBN15_RS00855,,AD14011_RS00410,,,XeaCFBP3836p_RS00580,,M3O59_RS00275,M0D43_RS10930,,,NYR97_RS07990,NYR95_RS00510,,,,,RZV17_RS00410,ACDH77_RS00375,PD885_RS17855,H7A86_RS00385,KHN93_RS00460
OG_57,KWO_RS00340,,BJD12_RS12995,XJ27_RS16820,,,,,,AD14011_RS00420,,,,,,,,,NYR97_RS07985,,QN245_RS00835,Q7W82_RS02165,,,RZV17_RS00420,,,H7A86_RS00390,KHN93_RS00465
OG_58,KWO_RS00345,AMD14_RS01025,BJD12_RS13000,XJ27_RS16825,XOCgx_RS22170,FLG15_RS00050,,EBN15_RS00860,,AD14011_RS00425,,,XeaCFBP3836p_RS00590,,M3O59_RS00280,M0D43_RS10920,,,NYR97_RS07980,NYR95_RS00525,,,,,RZV17_RS00425,ACDH77_RS00385,PD885_RS17860,H7A86_RS00395,KHN93_RS00470
OG_59,KWO_RS00350,AMD14_RS01030,BJD12_RS13005,XJ27_RS16830,XOCgx_RS22175,FLG15_RS00045,,EBN15_RS00865,,AD14011_RS00430,,,XeaCFBP3836p_RS00620,,M3O59_RS00285,M0D43_RS10915,,,NYR97_RS07975,NYR95_RS00530,,,,,RZV17_RS00430,ACDH77_RS00390,,H7A86_RS00400,KHN93_RS00475
OG_60,KWO_RS00360,AMD14_RS01040,BJD12_RS13010,XJ27_RS16835,XOCgx_RS22185,,,EBN15_RS00875,,AD14011_RS00435,,,XeaCFBP3836p_RS00625,,M3O59_RS00290,M0D43_RS10910,,PG878_RS19005,NYR97_RS07970,NYR95_RS00540,QN245_RS19475,Q7W82_RS04840,RAB70_RS01335,RAB71_RS02520,RZV17_RS00435,ACDH77_RS00395,,H7A86_RS00410,KHN93_RS00480
OG_61,KWO_RS00365,AMD14_RS01045,BJD12_RS13015,XJ27_RS16840,XOCgx_RS22190,FLG15_RS00025,,EBN15_RS00880,,AD14011_RS00440,,,XeaCFBP3836p_RS00630,,M3O59_RS00295,M0D43_RS10905,,,NYR97_RS07965,NYR95_RS00545,,,,,RZV17_RS00440,ACDH77_RS00400,,H7A86_RS00415,KHN93_RS00485
OG_62,KWO_RS00370,AMD14_RS01050,BJD12_RS13020,XJ27_RS16845,XOCgx_RS22195,FLG15_RS00020,FZ025_RS08930,EBN15_RS00885,XaFJ1_RS15230,AD14011_RS00445,G4Q83_RS17965,ISN38_RS09295,XeaCFBP3836p_RS00635,K8O61_RS00805,M3O59_RS00300,M0D43_RS10900,KHF85_RS00990,PG878_RS00930,NYR97_RS07960,NYR95_RS00550,QN245_RS00830,Q7W82_RS02170,RAB70_RS04240,RAB71_RS20880,RZV17_RS00445,ACDH77_RS00405,PD885_RS17870,H7A86_RS00420,KHN93_RS00490
OG_63,KWO_RS00375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG_64,KWO_RS00385,AMD14_RS01055,BJD12_RS13030,XJ27_RS16850,XOCgx_RS22200,,FZ025_RS08940,EBN15_RS00890,XaFJ1_RS15220,AD14011_RS00450,G4Q83_RS17940,ISN38_RS09275,XeaCFBP3836p_RS00640,K8O61_RS00825,M3O59_RS00305,M0D43_RS10895,KHF85_RS01000,PG878_RS00940,NYR97_RS07955,NYR95_RS00555,QN245_RS00845,Q7W82_RS02155,RAB70_RS04250,RAB71_RS20870,RZV17_RS00455,ACDH77_RS00410,PD885_RS17875,H7A86_RS00430,KHN93_RS00500
OG_65,KWO_RS00400,AMD14_RS01105,,,,,,,,,,,XeaCFBP3836p_RS00690,,,M0D43_RS10840,,,,,,,,,,ACDH77_RS00460,,,
OG_66,KWO_RS00405,AMD14_RS01110,BJD12_RS13105,XJ27_RS16925,XOCgx_RS22295,FLG15_RS22760,,EBN15_RS00975,,AD14011_RS00505,G4Q83_RS17100,ISN38_RS10060,XeaCFBP3836p_RS00710,K8O61_RS00085,M3O59_RS00375,M0D43_RS10820,KHF85_RS00095,PG878_RS00100,NYR97_RS07895,NYR95_RS00655,QN245_RS00105,Q7W82_RS02990,RAB70_RS03315,RAB71_RS00625,RZV17_RS00545,ACDH77_RS00480,PD885_RS17885,H7A86_RS00510,KHN93_RS00575
OG_67,KWO_RS00410,AMD14_RS01115,BJD12_RS13110,XJ27_RS16930,XOCgx_RS22290,FLG15_RS22740,FZ025_RS07865,EBN15_RS00980,XaFJ1_RS00090,AD14011_RS00510,G4Q83_RS17095,ISN38_RS10055,XeaCFBP3836p_RS00715,K8O61_RS00090,M3O59_RS00380,M0D43_RS10815,KHF85_RS00105,PG878_RS00105,NYR97_RS07890,NYR95_RS00660,QN245_RS00110,Q7W82_RS02975,RAB70_RS03320,RAB71_RS00620,RZV17_RS00550,ACDH77_RS00485,PD885_RS17890,H7A86_RS00515,KHN93_RS00580
OG_68,KWO_RS00415,AMD14_RS01120,BJD12_RS13115,XJ27_RS16935,XOCgx_RS22285,FLG15_RS22735,FZ025_RS07860,EBN15_RS00985,,AD14011_RS00515,G4Q83_RS17090,ISN38_RS10050,XeaCFBP3836p_RS00720,K8O61_RS00095,M3O59_RS00385,M0D43_RS10810,KHF85_RS00110,PG878_RS00110,NYR97_RS07885,NYR95_RS00665,QN245_RS00115,Q7W82_RS02970,RAB70_RS03325,RAB71_RS00615,RZV17_RS00555,ACDH77_RS00490,,H7A86_RS00520,KHN93_RS00585
OG_69,KWO_RS00420,AMD14_RS01125,BJD12_RS13120,XJ27_RS16940,XOCgx_RS24580,,,,,AD14011_RS00520,,,XeaCFBP3836p_RS00725,,,,,,NYR97_RS07880,NYR95_RS00670,,,,,RZV17_RS00560,ACDH77_RS00495,,H7A86_RS00525,KHN93_RS00590
OG_70,KWO_RS00425,AMD14_RS01145,BJD12_RS24600,XJ27_RS16970,,FLG15_RS22720,,,,AD14011_RS00550,,,XeaCFBP3836p_RS00745,,M3O59_RS00410,M0D43_RS10795,,,NYR97_RS07825,NYR95_RS00690,,,,,RZV17_RS00590,ACDH77_RS00515,PD885_RS17895,H7A86_RS00565,KHN93_RS00625
OG_71,KWO_RS00430,AMD14_RS01150,BJD12_RS13150,,,FLG15_RS22715,,,,AD14011_RS00555,,,XeaCFBP3836p_RS00750,K8O61_RS00135,M3O59_RS00415,M0D43_RS10790,KHF85_RS00155,PG878_RS00150,,NYR95_RS00695,QN245_RS00145,Q7W82_RS02935,RAB70_RS03370,RAB71_RS00575,RZV17_RS00595,ACDH77_RS00520,,,
OG_72,KWO_RS00435,AMD14_RS01155,BJD12_RS13155,XJ27_RS16975,,FLG15_RS22710,,,,AD14011_RS00560,,ISN38_RS10010,XeaCFBP3836p_RS00755,K8O61_RS00140,M3O59_RS00420,M0D43_RS10785,KHF85_RS00160,PG878_RS00155,NYR97_RS07820,NYR95_RS00700,QN245_RS00150,Q7W82_RS02930,RAB70_RS03375,RAB71_RS00570,RZV17_RS00600,ACDH77_RS00525,,H7A86_RS00570,KHN93_RS00630
OG_73,KWO_RS00440,AMD14_RS01160,BJD12_RS13165,XJ27_RS16990,XOCgx_RS22265,FLG15_RS22705,,EBN15_RS00995,XaFJ1_RS00095,AD14011_RS00570,G4Q83_RS15630,ISN38_RS10000,XeaCFBP3836p_RS00760,K8O61_RS00150,M3O59_RS00425,M0D43_RS10780,KHF85_RS00170,PG878_RS00160,NYR97_RS07805,NYR95_RS00710,QN245_RS00155,Q7W82_RS02925,RAB70_RS03380,RAB71_RS00565,RZV17_RS00610,ACDH77_RS00530,PD885_RS17905,H7A86_RS00580,KHN93_RS00640
OG_74,KWO_RS00445,,BJD12_RS13170,XJ27_RS16995,,,,,,,,,XeaCFBP3836p_RS00765,,,,,,NYR97_RS07800,NYR95_RS00715,,,,,,ACDH77_RS00535,PD885_RS17915,,KHN93_RS00650
OG_75,KWO_RS00450,,BJD12_RS13175,XJ27_RS17000,,,,,,,,,XeaCFBP3836p_RS00770,,,,,,NYR97_RS07795,NYR95_RS00720,,,,,,ACDH77_RS00540,PD885_RS17920,,KHN93_RS00655
OG_76,KWO_RS00455,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG_77,KWO_RS00465,,,,XOCgx_RS22240,,,,,,,,,,,,,,,,,,,,,,,,
OG_78,KWO_RS00470,AMD14_RS01205,BJD12_RS13205,XJ27_RS17035,XOCgx_RS22225,FLG15_RS22665,FZ025_RS07975,EBN15_RS01015,XaFJ1_RS00105,AD14011_RS00600,G4Q83_RS15615,ISN38_RS09975,XeaCFBP3836p_RS00820,K8O61_RS00175,M3O59_RS00480,M0D43_RS10740,KHF85_RS00185,PG878_RS00195,NYR97_RS07760,NYR95_RS00760,QN245_RS00180,Q7W82_RS02900,RAB70_RS03410,RAB71_RS00530,RZV17_RS00645,ACDH77_RS00580,PD885_RS17925,H7A86_RS00610,KHN93_RS00690
OG_79,KWO_RS00475,AMD14_RS01210,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG_80,KWO_RS00480,AMD14_RS01215,BJD12_RS13215,XJ27_RS17045,XOCgx_RS22215,FLG15_RS22655,FZ025_RS07905,EBN15_RS01020,XaFJ1_RS00110,AD14011_RS00615,,ISN38_RS09965,XeaCFBP3836p_RS00830,K8O61_RS00180,M3O59_RS00485,M0D43_RS10730,KHF85_RS00195,PG878_RS00200,NYR97_RS07750,NYR95_RS00770,QN245_RS00185,Q7W82_RS02895,RAB70_RS03415,RAB71_RS00525,RZV17_RS00655,ACDH77_RS00615,,H7A86_RS00615,KHN93_RS00700
OG_81,KWO_RS00485,AMD14_RS01220,BJD12_RS13220,XJ27_RS17050,,FLG15_RS22650,FZ025_RS07900,EBN15_RS01030,,AD14011_RS00620,,ISN38_RS09960,XeaCFBP3836p_RS00835,,M3O59_RS00490,M0D43_RS10725,KHF85_RS00200,PG878_RS00205,NYR97_RS07745,NYR95_RS00775,QN245_RS00190,Q7W82_RS02890,RAB70_RS03420,RAB71_RS00520,RZV17_RS00660,ACDH77_RS00620,,H7A86_RS00620,KHN93_RS00705
OG_82,KWO_RS00490,AMD14_RS01225,BJD12_RS13240,XJ27_RS17070,,FLG15_RS22645,FZ025_RS07895,EBN15_RS01040,,AD14011_RS00640,,ISN38_RS09955,XeaCFBP3836p_RS00840,,M3O59_RS00510,M0D43_RS10720,KHF85_RS00205,PG878_RS00210,NYR97_RS07725,NYR95_RS00795,QN245_RS00195,Q7W82_RS02885,RAB70_RS03425,RAB71_RS00515,RZV17_RS00685,ACDH77_RS00625,,H7A86_RS00640,KHN93_RS00725
OG_83,KWO_RS00495;KWO_RS15990,AMD14_RS23230;AMD14_RS23990,BJD12_RS23700,XJ27_RS02645;XJ27_RS06660;XJ27_RS07205;XJ27_RS16740;XJ27_RS17150;XJ27_RS18255;XJ27_RS21870,,FLG15_RS00120;FLG15_RS13300;FLG15_RS13370;FLG15_RS22030,,,,AD14011_RS01770,G4Q83_RS07405,,XeaCFBP3836p_RS00250;XeaCFBP3836p_RS00280;XeaCFBP3836p_RS03215;XeaCFBP3836p_RS07745;XeaCFBP3836p_RS09310;XeaCFBP3836p_RS09800;XeaCFBP3836p_RS15890;XeaCFBP3836p_RS17060;XeaCFBP3836p_RS17925,,,M0D43_RS16835,,,,NYR95_RS07400;NYR95_RS09730;NYR95_RS12645;NYR95_RS14325;NYR95_RS22970,,,,,,ACDH77_RS00650;ACDH77_RS02150;ACDH77_RS02820;ACDH77_RS05540;ACDH77_RS05920;ACDH77_RS10425;ACDH77_RS12200;ACDH77_RS19380,PD885_RS11660,,
OG_84,KWO_RS00500,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG_85,KWO_RS00505,,,,XOCgx_RS03010,FLG15_RS00140,,,XaFJ1_RS11140,,G4Q83_RS01430,,,,,M0D43_RS10610,,,,NYR95_RS00855,,,,,,,,,
OG_86,KWO_RS00515,AMD14_RS01280,BJD12_RS13315,XJ27_RS17195,XOCgx_RS21830,FLG15_RS00150,FZ025_RS06365,EBN15_RS19420,,AD14011_RS00790,G4Q83_RS20600,ISN38_RS07580,XeaCFBP3836p_RS00920,K8O61_RS02565,M3O59_RS00670,M0D43_RS10605,KHF85_RS03115,PG878_RS03525,NYR97_RS07500,NYR95_RS00875,QN245_RS03385,Q7W82_RS20210,RAB70_RS06830,RAB71_RS18340,RZV17_RS00795,ACDH77_RS00665,PD885_RS00685,H7A86_RS00750,KHN93_RS00825
OG_87,KWO_RS00520,AMD14_RS01285,BJD12_RS13320,XJ27_RS17200,XOCgx_RS21825,FLG15_RS00155,FZ025_RS06360,EBN15_RS19415,,AD14011_RS00795,G4Q83_RS20595,ISN38_RS07575,XeaCFBP3836p_RS00925,K8O61_RS02570,M3O59_RS00675,M0D43_RS10600,KHF85_RS03120,PG878_RS03530,NYR97_RS07495,NYR95_RS00880,QN245_RS03390,Q7W82_RS20205,RAB70_RS06835,RAB71_RS18335,RZV17_RS00800,ACDH77_RS00670,PD885_RS00690,H7A86_RS00755,KHN93_RS00830
OG_88,KWO_RS00525,AMD14_RS01290,BJD12_RS13325,XJ27_RS17205,XOCgx_RS21820,FLG15_RS00160,FZ025_RS06355,EBN15_RS19410,XaFJ1_RS12895,AD14011_RS00800,G4Q83_RS20590,ISN38_RS07570,XeaCFBP3836p_RS00930,K8O61_RS02575,M3O59_RS00680,M0D43_RS10595,KHF85_RS03125,PG878_RS03535,NYR97_RS07490,NYR95_RS00885,QN245_RS03395,Q7W82_RS20200,RAB70_RS06840,RAB71_RS18330,RZV17_RS00805,ACDH77_RS00675,PD885_RS00695,H7A86_RS00760,KHN93_RS00835
OG_89,KWO_RS00530,AMD14_RS01295,BJD12_RS13350,XJ27_RS17225,XOCgx_RS21815,FLG15_RS00165,FZ025_RS10930,,,AD14011_RS00825,,ISN38_RS08665,XeaCFBP3836p_RS00935,,M3O59_RS00705,M0D43_RS10575,KHF85_RS02025,PG878_RS01870,NYR97_RS07470,NYR95_RS00895,QN245_RS01820,Q7W82_RS01285,RAB70_RS05135,RAB71_RS19990,RZV17_RS00825,ACDH77_RS00680,,H7A86_RS00780,KHN93_RS00855
OG_90,KWO_RS00535,AMD14_RS01300,BJD12_RS13355,XJ27_RS17230,,FLG15_RS00170,,,,AD14011_RS00830,,,XeaCFBP3836p_RS00940,,M3O59_RS00710,M0D43_RS10565,,,NYR97_RS07465,,,,,,RZV17_RS00830,ACDH77_RS00685,PD885_RS00705,H7A86_RS00790,KHN93_RS00865
OG_91,KWO_RS00540,AMD14_RS01305,BJD12_RS13365,XJ27_RS17240,,FLG15_RS00175,FZ025_RS07830,EBN15_RS19400,,AD14011_RS00840,,ISN38_RS09840,XeaCFBP3836p_RS00945,,M3O59_RS00720,M0D43_RS10555,KHF85_RS00310,PG878_RS00370,NYR97_RS07455,NYR95_RS00920,QN245_RS00315,Q7W82_RS02725,RAB70_RS03635,RAB71_RS00330,RZV17_RS00840,ACDH77_RS00690,,H7A86_RS00800,KHN93_RS00875
OG_92,KWO_RS00545,AMD14_RS01310,BJD12_RS13370,XJ27_RS17245,,FLG15_RS00180,FZ025_RS07825,EBN15_RS19395,XaFJ1_RS00255,AD14011_RS00845,,ISN38_RS09835,XeaCFBP3836p_RS00950,,M3O59_RS00725,M0D43_RS10550,KHF85_RS00315,PG878_RS00375,NYR97_RS07450,NYR95_RS00925,QN245_RS00320,Q7W82_RS02720,RAB70_RS03640,RAB71_RS00325,RZV17_RS00845,ACDH77_RS00695,PD885_RS00715,H7A86_RS00805,KHN93_RS00880
OG_93,KWO_RS00550,AMD14_RS01315,BJD12_RS13375,XJ27_RS17250,,FLG15_RS00185,FZ025_RS07820,EBN15_RS19390,,AD14011_RS00850,,ISN38_RS09830,XeaCFBP3836p_RS00955,,M3O59_RS00730,M0D43_RS10545,KHF85_RS00320,PG878_RS00380,NYR97_RS07445,NYR95_RS00930,QN245_RS00325,Q7W82_RS02715,RAB70_RS03645,RAB71_RS00320,RZV17_RS00850,ACDH77_RS00700,PD885_RS00720,H7A86_RS00810,KHN93_RS00885
OG_94,KWO_RS00555,AMD14_RS01320,BJD12_RS13380,XJ27_RS17255,,FLG15_RS00190,FZ025_RS07815,EBN15_RS19385,,AD14011_RS00855,,ISN38_RS09825,XeaCFBP3836p_RS00960,,M3O59_RS00735,M0D43_RS10540,KHF85_RS00325,PG878_RS00385,NYR97_RS07440,NYR95_RS00935,QN245_RS00330,Q7W82_RS02710,RAB70_RS03650,RAB71_RS00315,RZV17_RS00855,ACDH77_RS00705,PD885_RS00725,H7A86_RS00815,KHN93_RS00890
OG_95,KWO_RS00560,AMD14_RS01325,BJD12_RS13385,XJ27_RS17260,,FLG15_RS00195,FZ025_RS07810,EBN15_RS19380,,AD14011_RS00860,,ISN38_RS09820,XeaCFBP3836p_RS00965,,M3O59_RS00740,M0D43_RS10535,KHF85_RS00330,PG878_RS00390,NYR97_RS07435,NYR95_RS00940,QN245_RS00335,Q7W82_RS02705,RAB70_RS03655,RAB71_RS00310,RZV17_RS00860,ACDH77_RS00710,PD885_RS21830,H7A86_RS00820,KHN93_RS00895
OG_96,KWO_RS00565,AMD14_RS01330,BJD12_RS13390,XJ27_RS17265,,FLG15_RS00200,FZ025_RS07805,EBN15_RS19375,,AD14011_RS00865,,ISN38_RS09815,XeaCFBP3836p_RS00970,,M3O59_RS00745,M0D43_RS10530,KHF85_RS00335,PG878_RS00395,NYR97_RS07430,NYR95_RS00945,QN245_RS00340,Q7W82_RS02700,RAB70_RS03660,RAB71_RS00305,RZV17_RS00865,ACDH77_RS00715,PD885_RS00730,H7A86_RS00825,KHN93_RS00900
OG_97,KWO_RS00570,AMD14_RS01335,BJD12_RS13395,XJ27_RS17270,,FLG15_RS00205,FZ025_RS07800,EBN15_RS19370,,AD14011_RS00870,,ISN38_RS09810,XeaCFBP3836p_RS00975,K8O61_RS00265,M3O59_RS00750,M0D43_RS10525,KHF85_RS00340,,NYR97_RS07425,NYR95_RS00950,,,,,RZV17_RS00870,ACDH77_RS00720,PD885_RS00735,H7A86_RS00830,KHN93_RS00905
OG_98,KWO_RS00575,AMD14_RS01340,BJD12_RS13400,XJ27_RS17275,XOCgx_RS21795,FLG15_RS00210,FZ025_RS07795,EBN15_RS19365,,AD14011_RS00875,,ISN38_RS09805,XeaCFBP3836p_RS00980,K8O61_RS00270,M3O59_RS00755,M0D43_RS10520,KHF85_RS00345,PG878_RS00400,NYR97_RS07420,NYR95_RS00955,QN245_RS00345,Q7W82_RS02695,RAB70_RS03665,RAB71_RS00300,RZV17_RS00875,ACDH77_RS00725,PD885_RS00740,H7A86_RS00835,KHN93_RS00910
OG_99,KWO_RS00580,AMD14_RS01345,BJD12_RS13410,XJ27_RS17285,XOCgx_RS21790,FLG15_RS00220,,,,AD14011_RS00880,,ISN38_RS09800,XeaCFBP3836p_RS00985,,M3O59_RS00760,M0D43_RS10515,KHF85_RS00350,PG878_RS00410,NYR97_RS07415,NYR95_RS00965,QN245_RS00355,Q7W82_RS02685,RAB70_RS03675,RAB71_RS00290,RZV17_RS00880,ACDH77_RS00730,PD885_RS00750,H7A86_RS00840,KHN93_RS00915
OG_100,KWO_RS00585,AMD14_RS01350,BJD12_RS13415,XJ27_RS17290,,FLG15_RS00225,FZ025_RS07780,EBN15_RS19360,,AD14011_RS00885,,ISN38_RS09795,XeaCFBP3836p_RS00990,,M3O59_RS00765,M0D43_RS10510,KHF85_RS00355,PG878_RS00415,NYR97_RS07410,NYR95_RS00970,QN245_RS00360,Q7W82_RS02680,RAB70_RS03680,RAB71_RS00285,RZV17_RS00885,ACDH77_RS00735,PD885_RS00755,H7A86_RS00845,KHN93_RS00920
OG_101,KWO_RS00590,AMD14_RS01355,BJD12_RS13420,XJ27_RS17295,,FLG15_RS00230,FZ025_RS07775,EBN15_RS19355,,AD14011_RS00890,,ISN38_RS09790,XeaCFBP3836p_RS00995,,M3O59_RS00770,M0D43_RS10505,KHF85_RS00360,PG878_RS00420,NYR97_RS07405,NYR95_RS00975,QN245_RS00365,Q7W82_RS02675,RAB70_RS03685,RAB71_RS00280,RZV17_RS00890,ACDH77_RS00740,,H7A86_RS00850,KHN93_RS00925
OG_102,KWO_RS00595,AMD14_RS01360,BJD12_RS13425,XJ27_RS17300,,FLG15_RS00235,,EBN15_RS19350,,AD14011_RS00895,,,XeaCFBP3836p_RS01000,,M3O59_RS00775,M0D43_RS10500,,,NYR97_RS07400,NYR95_RS00980,,Q7W82_RS02670,,,RZV17_RS00895,ACDH77_RS00745,,H7A86_RS00855,KHN93_RS00930
OG_103,KWO_RS00600,AMD14_RS01370,BJD12_RS13430,XJ27_RS17315,XOCgx_RS21780,FLG15_RS00240,,EBN15_RS19345,,AD14011_RS00900,,,XeaCFBP3836p_RS01005,,M3O59_RS00815,M0D43_RS10495,,,NYR97_RS07380,NYR95_RS00990,,,,,RZV17_RS00900,ACDH77_RS00750,,H7A86_RS00870,KHN93_RS00955
OG_104,KWO_RS00605,AMD14_RS01375,BJD12_RS13435,XJ27_RS17320,XOCgx_RS21775,FLG15_RS00245,FZ025_RS07755,EBN15_RS19340,XaFJ1_RS00280,AD14011_RS00905,G4Q83_RS18405,ISN38_RS09780,XeaCFBP3836p_RS01010,K8O61_RS00290,M3O59_RS00820,M0D43_RS10490,KHF85_RS00535,PG878_RS00445,NYR97_RS07375,NYR95_RS00995,QN245_RS00390,Q7W82_RS02665,RAB70_RS03710,RAB71_RS00255,RZV17_RS00905,ACDH77_RS00755,PD885_RS00760,H7A86_RS00875,KHN93_RS00960
OG_105,KWO_RS00610,AMD14_RS01380,BJD12_RS13440,XJ27_RS17325,XOCgx_RS21770,FLG15_RS00250,FZ025_RS07750,EBN15_RS19335,XaFJ1_RS00285,AD14011_RS00910,G4Q83_RS18410,ISN38_RS09775,XeaCFBP3836p_RS01015,K8O61_RS00295,M3O59_RS00825,M0D43_RS10485,KHF85_RS00530,PG878_RS00450,NYR97_RS07370,NYR95_RS01000,QN245_RS00395,Q7W82_RS02660,RAB70_RS03715,RAB71_RS00250,RZV17_RS00910,ACDH77_RS00760,PD885_RS00765,H7A86_RS00880,KHN93_RS00965
OG_106,KWO_RS00615,AMD14_RS01385,BJD12_RS13450,XJ27_RS17330,,FLG15_RS00255,,,,AD14011_RS00915,,,XeaCFBP3836p_RS01020,,M3O59_RS00830,M0D43_RS10480,,PG878_RS00455,NYR97_RS07365,NYR95_RS01005,QN245_RS00400,Q7W82_RS02655,RAB70_RS03720,RAB71_RS00245,RZV17_RS00915,ACDH77_RS00765,,H7A86_RS00885,KHN93_RS00970
OG_107,KWO_RS00620,,,,XOCgx_RS02980;XOCgx_RS19785,FLG15_RS00885;FLG15_RS22900,,,,,,,XeaCFBP3836p_RS01625,,,,,,NYR97_RS19675,NYR95_RS01670,,,,,,ACDH77_RS01365,PD885_RS03000;PD885_RS11785,,
OG_108,KWO_RS00625,AMD14_RS00205;AMD14_RS16760,BJD12_RS06670,,XOCgx_RS02965,FLG15_RS19520,,,XaFJ1_RS09255,,,ISN38_RS02500,XeaCFBP3836p_RS00260,K8O61_RS08355,,,KHF85_RS09260,,,NYR95_RS16715,,,,,,,PD885_RS05035,,KHN93_RS15685
OG_109,KWO_RS00630,AMD14_RS01390,BJD12_RS13455,XJ27_RS17335,XOCgx_RS21760,FLG15_RS00260,FZ025_RS07745,EBN15_RS19330,XaFJ1_RS15430,AD14011_RS00930,G4Q83_RS18430,ISN38_RS09755,XeaCFBP3836p_RS01025,K8O61_RS00300,M3O59_RS00835,M0D43_RS10475,KHF85_RS00510,PG878_RS00470,NYR97_RS07360,NYR95_RS01010,QN245_RS00415,Q7W82_RS02650,RAB70_RS03735,RAB71_RS00240,RZV17_RS00920,ACDH77_RS00770,,H7A86_RS00890,KHN93_RS00975
OG_110,KWO_RS00635,,,,XOCgx_RS21755,,,,XaFJ1_RS15435,,,ISN38_RS20275,XeaCFBP3836p_RS01030,,,M0D43_RS10470,,,,,,,,,,ACDH77_RS00775,,,
OG_111,KWO_RS00640,AMD14_RS01395,BJD12_RS13460,,XOCgx_RS21750,FLG15_RS00265,FZ025_RS07740,EBN15_RS19325,XaFJ1_RS15440,AD14011_RS00935,G4Q83_RS18435,ISN38_RS09745,XeaCFBP3836p_RS01035,K8O61_RS00305,M3O59_RS00845,M0D43_RS10465,KHF85_RS00505,PG878_RS00475,NYR97_RS07355,NYR95_RS01015,QN245_RS00420,Q7W82_RS02645,RAB70_RS03740,RAB71_RS00235,RZV17_RS00925,ACDH77_RS00780,,H7A86_RS00895,KHN93_RS00980
OG_112,KWO_RS00645,AMD14_RS01400,BJD12_RS13465,XJ27_RS17340,XOCgx_RS21745,FLG15_RS00270,FZ025_RS08670,EBN15_RS19320,XaFJ1_RS15545,AD14011_RS00940,G4Q83_RS18565,ISN38_RS10175,XeaCFBP3836p_RS01040,K8O61_RS19325,M3O59_RS00850,M0D43_RS10460,KHF85_RS20070,PG878_RS20740,NYR97_RS07350,NYR95_RS01025,QN245_RS21425,Q7W82_RS03135,RAB70_RS03130,RAB71_RS00775,RZV17_RS00930,ACDH77_RS00785,PD885_RS00775,H7A86_RS00900,KHN93_RS00985
